artist,country,points,performance_order,ranking,broadcaster,composers,contest_id,final_type,id,song,writers,spotify_id,acousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,contest_id_2,img_src,location,name,url,year
Nico & Vlad,Romania,45.0,1,20,TVR,Andrei Tudor,3386bb65-1d86-31f7-aa56-3de20c8e24f8,grand final,855ec033-14d7-3c16-8a34-af1aca0cdbdd,Pe-o Margine De Lume,Andreea Andrei & Adina Şuteu,,,,,,,,,,,,,,3386bb65-1d86-31f7-aa56-3de20c8e24f8,https://apex.eurovision.tv/image/b16b00046cef2c56039842f0b4cf688f,Belgrade,Belgrade 2008,/event/belgrade-2008,2008
No Angels,Germany,14.0,4,23,NDR,"Remee, Hanne Sorvaag & Thomas Troelsen",3386bb65-1d86-31f7-aa56-3de20c8e24f8,grand final,304e8680-121f-32ad-8d38-a4ce8f2ca4ff,Disappear,"Remee, Hanne Sorvaag & Thomas Troelsen",,,,,,,,,,,,,,3386bb65-1d86-31f7-aa56-3de20c8e24f8,https://apex.eurovision.tv/image/b16b00046cef2c56039842f0b4cf688f,Belgrade,Belgrade 2008,/event/belgrade-2008,2008
Kraljevi Ulice & 75 Cents,Croatia,44.0,9,21,HRT,Miran Hadži Veljković,3386bb65-1d86-31f7-aa56-3de20c8e24f8,grand final,83e113cf-06b9-3fa3-95e4-0a1b15c96711,Romanca,Miran Hadži Veljković,,,,,,,,,,,,,,3386bb65-1d86-31f7-aa56-3de20c8e24f8,https://apex.eurovision.tv/image/b16b00046cef2c56039842f0b4cf688f,Belgrade,Belgrade 2008,/event/belgrade-2008,2008
Pirates Of The Sea,Latvia,83.0,14,12,LTV,Jonas Liberg/Johan Sahlen/Claes Andreasson/Torbjorn Wassenius,3386bb65-1d86-31f7-aa56-3de20c8e24f8,grand final,4a8c1b69-eaf6-31fb-b071-9594beb0e1c6,Wolves Of The Sea,Jonas Liberg/Johan Sahlen/Claes Andreasson/Torbjorn Wassenius,,,,,,,,,,,,,,3386bb65-1d86-31f7-aa56-3de20c8e24f8,https://apex.eurovision.tv/image/b16b00046cef2c56039842f0b4cf688f,Belgrade,Belgrade 2008,/event/belgrade-2008,2008
Simon Mathew,Denmark,60.0,16,15,DR,"Jacob Launbjerg, Svend Gudiksen & Nis Bøgvad",3386bb65-1d86-31f7-aa56-3de20c8e24f8,grand final,67e6be6b-f3ea-328e-96f3-4ee0275de86a,All Night Long,"Jacob Launbjerg, Svend Gudiksen & Nis Bøgvad",,,,,,,,,,,,,,3386bb65-1d86-31f7-aa56-3de20c8e24f8,https://apex.eurovision.tv/image/b16b00046cef2c56039842f0b4cf688f,Belgrade,Belgrade 2008,/event/belgrade-2008,2008
Diana Gurtskaya,Georgia,83.0,17,11,GPB,Kim Breitburg,3386bb65-1d86-31f7-aa56-3de20c8e24f8,grand final,0b3d0cb1-66d9-3d61-b9f3-b7c3f9f25a53,Peace Will Come,Karen Kavaleryan,,,,,,,,,,,,,,3386bb65-1d86-31f7-aa56-3de20c8e24f8,https://apex.eurovision.tv/image/b16b00046cef2c56039842f0b4cf688f,Belgrade,Belgrade 2008,/event/belgrade-2008,2008
Elnur & Samir,Azerbaijan,132.0,20,8,İctimai,Govher Hasanzadeh,3386bb65-1d86-31f7-aa56-3de20c8e24f8,grand final,42aec441-f59a-3214-9e54-4263ba538f48,Day After Day,Zahra Badalbeyli,,,,,,,,,,,,,,3386bb65-1d86-31f7-aa56-3de20c8e24f8,https://apex.eurovision.tv/image/b16b00046cef2c56039842f0b4cf688f,Belgrade,Belgrade 2008,/event/belgrade-2008,2008
Jelena Tomašević feat. Bora Dugic,Serbia,160.0,23,6,RTS,Željko Joksimović,3386bb65-1d86-31f7-aa56-3de20c8e24f8,grand final,5307c735-18cd-35e4-bdab-bbf5dad3f214,Oro,Dejan Ivanović,,,,,,,,,,,,,,3386bb65-1d86-31f7-aa56-3de20c8e24f8,https://apex.eurovision.tv/image/b16b00046cef2c56039842f0b4cf688f,Belgrade,Belgrade 2008,/event/belgrade-2008,2008
Dima Bilan,Russia,272.0,24,1,RTR,Dima Bilan & Jim Beanz,3386bb65-1d86-31f7-aa56-3de20c8e24f8,grand final,26d83fd2-8420-30cc-b0b3-57172b68b17b,Believe,Dima Bilan & Jim Beanz,,,,,,,,,,,,,,3386bb65-1d86-31f7-aa56-3de20c8e24f8,https://apex.eurovision.tv/image/b16b00046cef2c56039842f0b4cf688f,Belgrade,Belgrade 2008,/event/belgrade-2008,2008
Maria,Norway,182.0,25,5,NRK,Mira Craig,3386bb65-1d86-31f7-aa56-3de20c8e24f8,grand final,f0dff69a-ddcf-375c-97f4-ef816524b349,Hold On Be Strong,Mira Craig,,,,,,,,,,,,,,3386bb65-1d86-31f7-aa56-3de20c8e24f8,https://apex.eurovision.tv/image/b16b00046cef2c56039842f0b4cf688f,Belgrade,Belgrade 2008,/event/belgrade-2008,2008
Mihai Traistariu,Romania,172.0,12,4,TVR,Eduard Cîrcotã,a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,84d94e3c-2f8b-3e2a-9096-83547562548c,Tornero,"Cristian Hriscu, Mihaela Deac",46jwXcFUYjOhS5Vi5gp6ou,0.173,0.67,179413.0,0.923,0.0,9.0,0.174,-5.816,1.0,0.0306,130.026,0.597,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
Hari Mata Hari,Bosnia & Herzegovina,229.0,13,3,BHRT,Zeljko Joksimović,a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,9d88768a-f3bd-346a-9d98-67a59da811de,Lejla,"Fahrudin Pecikoza, Dejan Ivanović",0xDQnj1CobUOFmVsovknB1,0.883,0.465,181440.0,0.459,0.000173,6.0,0.0692,-8.137,0.0,0.0351,90.807,0.288,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
LT United,Lithuania,162.0,14,6,LRT,"Andrius Mamontovas, Saulius Urbonavicius",a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,01fb5b78-877f-33ee-b7ea-b87b30ee68ca,We Are The Winners,"Andrius Mamontovas, Viktoras Diawara",2QNb0E7tUeL5fCQFY5Pf02,0.0188,0.738,151533.0,0.707,0.0,6.0,0.0725,-5.964,1.0,0.0784,130.003,0.626,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
Lordi,Finland,292.0,17,1,YLE,Mr. Lordi,a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,5c8abbda-6e94-32fc-b05e-8cf2214929d3,Hard Rock Hallelujah,Mr. Lordi,0YbGwvrS8Mp1BrdsF33fFH,0.000516,0.595,183080.0,0.93,0.00925,3.0,0.349,-6.49,1.0,0.0365,122.993,0.694,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
Severina,Croatia,56.0,20,12,HRT,"Boris Novković, Franjo Valentić",a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,6580d0dc-876f-3c8e-80e2-425e1ab55a59,Moja Štikla,Severina Vučković,3pfBXeCurFSU3e896fXVLm,0.188,0.741,177987.0,0.89,1.31e-06,7.0,0.0835,-3.91,1.0,0.0642,106.047,0.77,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
Brian Kennedy,Ireland,93.0,21,10,RTÉ,Brian Kennedy,a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,f5daa4d5-d9ab-3d66-82b3-e6181919c2d0,Every Song Is A Cry For Love,Brian Kennedy,4U7WC5GYgDSFo5pKKoUq7u,0.512,0.483,168800.0,0.447,5.15e-06,7.0,0.0938,-9.028,1.0,0.0277,74.125,0.321,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
Carola,Sweden,170.0,22,5,SVT,"Thomas G:son, Bobby Ljunggren, Henrik Wikström",a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,cb934071-3ef0-328b-bdb1-776504d83d3a,Invincible,"Thomas G:son, Carola Häggkvist",2eGkOAOi972MzM5optdlT7,0.00146,0.529,180987.0,0.934,2.31e-05,6.0,0.0345,-3.526,1.0,0.0451,130.982,0.62,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
NOX,Hungary,97.0,1,12,MTV,Szabolcs Harmath,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,6eac6224-91be-33ab-bd33-673b25e0b1fe,Forogj Világ,Attila Valla,1MaUE0VmsQwA0ktD0KDjv4,0.447,0.681,204893.0,0.81,6.06e-06,9.0,0.0876,-5.569,1.0,0.0446,140.076,0.614,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Chiara,Malta,192.0,3,2,PBS,Chiara Siracusa,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,0d6f1c28-8d2b-361b-bac4-b0e58ab29b56,Angel,Chiara Siracusa,2I3um1j45dlxb3q3nHKKmx,0.95,0.422,261871.0,0.181,0.0,1.0,0.104,-8.678,1.0,0.0323,117.796,0.117,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Wig Wam,Norway,125.0,5,9,NRK,Trond Teeny Holter,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,ce2bf8fe-4b57-3fcc-ae47-1b175b444bb3,In My Dreams,Trond Teeny Holter,0Y4lzTJtfn0W0rTzpXiBBf,0.0271,0.457,181493.0,0.79,0.0,4.0,0.252,-3.984,0.0,0.0392,126.083,0.527,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Gülseren,Turkey,92.0,6,13,TRT,Erdinç Tunç,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,98fb4edf-f41d-354e-ae93-6fdc365dc705,Rimi Rimi Ley,Göksan Arman,1tmGLWYMteJvcloFBxn8aw,0.000375,0.778,398813.0,0.455,0.782,5.0,0.0919,-15.867,1.0,0.206,130.008,0.353,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Gracia,Germany,4.0,17,24,ARD,"David Brandes, Jane Tempest",ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,b29e5f0a-2cfe-3986-8668-8d03f2a3d922,Run & Hide,John O'Flynn,26egMCRkITBhtqGWkt1J8S,0.0824,0.431,239480.0,0.772,0.0,4.0,0.106,-6.484,1.0,0.0632,155.776,0.439,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Helena Paparizou,Greece,230.0,19,1,ERT,Christos Dantis,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,64322506-fee9-3ac0-912b-88f8f54331bd,My Number One,Christos Dantis & Natalia Germanou,6LkCvCc9oFoLDv4DLhzTox,0.197,0.775,175067.0,0.744,7.99e-05,6.0,0.0261,-5.687,0.0,0.0366,112.993,0.963,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Feminnem,Bosnia & Herzegovina,79.0,21,14,PBSBIH,Andrej Babic,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,85566a2e-1319-3ca0-9dbb-493e637f5bde,Call Me,Andrej Babic,1o5nL0IcAxh77bKBNzMQUt,0.184,0.63,184213.0,0.923,0.0,0.0,0.0966,-5.015,1.0,0.144,75.002,0.477,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Vanilla Ninja,Switzerland,128.0,22,8,SSR SRG,David Brandes,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,04e64ef5-fa47-3ba3-b83d-89f52a301874,Cool Vibes,David Brandes,0zOVfyrwPS7FY7REBQDlvD,0.279,0.619,182147.0,0.676,0.0,2.0,0.0682,-6.321,1.0,0.0542,127.027,0.425,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Ramón,Spain,87.0,1,10,TVE,Kike Santander,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,d3500120-2d46-3f7c-a61d-906b78bd9008,Para Llenarme De Ti,Kike Santander,45OEMWZLAVLG8wx8xM0Das,0.206,0.736,179061.0,0.943,0.0,9.0,0.301,-6.649,0.0,0.13,102.005,0.748,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Tie Break,Austria,9.0,2,21,ORF,Peter Zimmermann,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,d4f8fdf2-38f8-3344-ae31-694088faabe0,Du Bist,Peter Zimmermann,3SsbrlJBqqakD5PF3jtO4k,0.288,0.623,191240.0,0.522,0.0,5.0,0.0769,-6.621,1.0,0.0291,129.9,0.318,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Knut Anders Sørum,Norway,3.0,3,24,NRK,"Thomas Thörnholm, Lars Andersson",ae741882-2c5f-3faf-86bf-6522117ed204,grand final,e9167369-591d-3f7b-af90-8faee92ac51b,High,Dan Attlerud,3qB7BwmLWd6QWyd26QevOj,0.0989,0.505,185773.0,0.617,0.0,3.0,0.107,-5.976,1.0,0.0266,100.414,0.315,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Željko Joksimović,Serbia & Montenegro,263.0,5,2,RTS,Željko Joksimović,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,5c45c2aa-8f43-3fa9-89e5-f9c77b268b4c,Lane Moje,Leontina Vukmanović,2Lr5JHxuRoNeDe4OGvs6HM,0.374,0.556,181987.0,0.841,0.000267,1.0,0.36,-5.562,0.0,0.0297,101.03,0.57,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Julie & Ludwig,Malta,50.0,6,12,TVM,Philip Vella,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,9aba76b7-ec96-3093-8fb8-a71cd008d029,On Again... Off Again,Gerard James Borg,14Q7wl2755cbjV36G2ByIw,0.233,0.703,185467.0,0.874,0.0,5.0,0.311,-4.251,0.0,0.0592,124.965,0.666,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Ruslana,Ukraine,280.0,10,1,NTU,Ruslana Lyzchicko,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,a411706e-b9ab-3aa0-a3e3-859a02ef8af9,Wild Dances,Alexander Ksenofontov,1Lav2Z3RKu71MJLIjQz4dQ,0.174,0.649,183200.0,0.919,3.64e-06,0.0,0.0519,-3.778,1.0,0.0768,171.991,0.684,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Ivan Mikulic,Croatia,50.0,11,12,HRT,Ivan Mikulic,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,1d0cb9cd-eaab-3c2d-a6aa-4426f1de001d,You Are The Only One,"Duko Gruborovic, Marina Madrinic",32ChLaXKTvGtbSIlkrpnqO,0.65,0.598,184000.0,0.493,0.000616,8.0,0.107,-8.755,0.0,0.0295,106.988,0.494,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Deen,Bosnia & Herzegovina,91.0,12,9,PBSBIH,Vesna Pisarovic,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,949c5995-2039-394a-87a3-ce374f6fa9e9,In The Disco,Vesna Pisarovic,4TtCaRxDDHvwC9GoYA0Ezt,0.000613,0.515,176120.0,0.887,0.0,0.0,0.562,-3.656,1.0,0.107,133.975,0.438,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Tose Proeski,F.Y.R. Macedonia,47.0,15,14,MKRTV,Jovan Jovanov,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,38824647-5fc4-33ca-bbe2-af73e6134277,Life,Ilija Nikolovski,5T7vwco5GTNHA4HRvneoqe,0.156,0.716,183533.0,0.938,0.0,9.0,0.058,-3.202,0.0,0.0865,136.041,0.731,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Sakis Rouvas,Greece,252.0,16,3,ERT,Nikos Terzis,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,edfc282b-4492-35fd-b08d-bc9e99b38000,Shake It,Nektarios Tirakis,2xagoLNhrbVA2fpOkxs2Ze,0.0347,0.733,180587.0,0.919,0.000308,9.0,0.0924,-4.69,0.0,0.0461,113.009,0.658,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Jónsi,Iceland,16.0,17,19,RÚV,Sveinn Rúnar Sigurðsson,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,f3f1a251-7b56-39c6-a9b2-afa17c68a28f,Heaven,Magnús Þór Sigmundsson,28EIkUG3CBpIRDQh285jKP,0.144,0.496,186133.0,0.481,0.0,0.0,0.111,-10.431,1.0,0.0277,125.944,0.237,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Chris Doran,Ireland,7.0,18,22,RTÉ,"Brian McFadden, Jonathan Shorten",ae741882-2c5f-3faf-86bf-6522117ed204,grand final,bb729ea5-d0da-33bc-a41a-256c15346368,If My World Stopped Turning,"Brian McFadden, Jonathan Shorten",2w7K4PVdNAaGWwY9wlGzrb,0.641,0.477,184960.0,0.498,1.28e-06,11.0,0.168,-7.952,1.0,0.0307,147.988,0.361,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Blue Cafe,Poland,27.0,19,17,TVP,Pawel Rurak-Sokal,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,6829a3fa-ded6-3090-861c-b058a6a6aac6,Love Song,Tatiana Okupnik,1B2RXsTj0qe6VI84M9XGaT,0.00926,0.64,174880.0,0.791,0.0,0.0,0.293,-5.667,1.0,0.0374,100.011,0.578,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Birgitta,Iceland,81.0,1,8,RÚV,Hallgrímur Óskarsson,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,804e0f35-c336-3c37-9f25-9344776e0fda,Open Your Heart,"Sveinbjörn I. Baldvinsson, Birgitta Haukdal",6qX6F76lu36rO8lFkMGgYd,0.0353,0.509,181998.0,0.855,0.0,4.0,0.112,-3.703,1.0,0.0407,105.045,0.555,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Alf Poier,Austria,101.0,2,6,ORF,Alf Poier,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,c03943f0-40a6-3d51-9edb-f25eea6a998c,Weil Der Mensch Zählt,Alf Poier,4icOtq9jmgpmURhMRv0ZRN,0.0208,0.798,180400.0,0.496,0.000262,4.0,0.0651,-9.867,1.0,0.337,172.645,0.881,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Mickey Harte,Ireland,53.0,3,11,RTÉ,"Keith Molloy, Martin Brannigan",e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,b4f472d7-ad45-3bda-b31d-4be74d191a18,Weve Got The World,"Keith Molloy, Martin Brannigan",0ZO6ZOgVzJyZbmauzo5HEK,0.115,0.596,205173.0,0.837,0.0,2.0,0.171,-5.923,1.0,0.0433,103.945,0.663,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Sertab Erener,Turkey,167.0,4,1,TRT,"Sertab Erener, Demir Demirkan",e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,7bf4a5e2-bd9e-3802-a4b0-2d0a27e97692,Everyway That I Can,Demir Demirkan,6eSegCmgoWltb2VKsXmLOa,0.0569,0.799,181627.0,0.741,0.00146,4.0,0.342,-7.341,0.0,0.207,95.02,0.587,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Rita Guerra,Portugal,13.0,7,22,RTP,Paulo Martins,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,b1fa67e0-96a5-3f02-b9f3-55f9c31a5002,Deixa-me Sonhar,Paulo Martins,3zmLJvsaXPLr2KNRFMBbOP,0.115,0.513,217027.0,0.537,0.0,5.0,0.105,-6.309,1.0,0.0281,125.985,0.355,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Stelios Constantas,Cyprus,15.0,9,20,CyBC,Stelios Constantas,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,7a049521-e2d9-3c3b-8347-122924d50c00,Feeling Alive,Stelios Constantas,2kXwLDnszt2QdwbbzXF1l2,0.0347,0.692,174760.0,0.828,0.0,4.0,0.12,-5.086,0.0,0.0414,120.005,0.66,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Jemini,United Kingdom,,15,26,BBC,Martin Isherwood,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,7380223f-a6f7-3295-a6b6-1b231e6d5b4d,Cry Baby,Martin Isherwood,5PmYbatwMGlwR312TX4ki3,0.0212,0.723,176093.0,0.793,3.75e-05,2.0,0.0633,-6.957,0.0,0.0288,126.003,0.971,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Mando,Greece,25.0,17,17,ERT,Mando,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,a877ba44-907e-3812-b559-08cde409e589,Never Let You Go,Terry Siganos,5Vdm4sjMkiKjXEmegFJiC2,0.472,0.524,182147.0,0.706,0.000101,3.0,0.123,-5.663,0.0,0.0368,170.161,0.607,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
F.L.Y.,Latvia,5.0,21,24,LTV,"Martin Freiman, Lauris Raynix",e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,dc98fac5-e561-394d-b9fd-0a985136f6b1,Hello From Mars,"Martin Freiman, Lauris Raynix",7h3zWJgsS0ANHR5TbU3CIH,0.0158,0.544,178467.0,0.692,0.0,0.0,0.101,-4.231,1.0,0.0298,131.999,0.328,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Urban Trad,Belgium,165.0,22,2,RTBF,Yves Barbieux,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,57e0b733-e648-383c-9d5a-b5e23bb44583,Sanomi,Yves Barbieux,3VJKivjnP3B3GCyJ5Yallw,0.35,0.539,180573.0,0.824,0.0,7.0,0.511,-5.747,0.0,0.034,85.017,0.817,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Nicola,Romania,73.0,24,10,TVR,Mihai Alexandru,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,f9bccb42-e431-3345-abfc-618a570aaa84,Dont Break My Heart,Nicola,2F6kaRdEGA7Sy4oBCLyFHn,0.505,0.544,185973.0,0.923,0.0,4.0,0.332,-1.775,0.0,0.0588,167.989,0.734,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Fame,Sweden,107.0,25,5,SVT,"Calle Kindbom, Carl Lösnitz",e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,e293f654-0370-3d69-9b59-1893ff2a9c57,Give Me Your Love,"Calle Kindbom, Carl Lösnitz",1KMl8EuoBAXKEmQT3PtNGQ,0.0281,0.563,181853.0,0.933,0.0,2.0,0.128,-3.613,1.0,0.0625,132.012,0.579,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
One,Cyprus,85.0,1,6,CyBC,George Theophanous,73735065-7817-3b49-b99d-9c6d85f52e26,final,26cc2ee2-3ab1-3b8e-a02d-a96e435482b3,Gimme,George Theophanous,5BBa7olbbSi2iyScdjWByh,0.00464,0.688,191093.0,0.915,0.000164,7.0,0.0785,-3.873,0.0,0.0629,124.942,0.794,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
